DN sort_id size average sd prov sd_prov sel_id xcoord ycoord
35625296 58781 32 12 0 21 0 35625296 29.55604485 -12.26020103
35625552 58782 39 22 0 21 0 35625552 28.3742372 -12.26135304
35625653 58783 34 22 0 21 0 35625653 28.42220354 -12.26128973
35625002 58784 33 12 0 21 0 35625002 28.73650454 -12.25982526
35625599 58785 26 12 0 21 0 35625599 29.72466736 -12.26117307
35626128 58786 34 22 0 21 0 35626128 28.42779287 -12.26270293
35626466 58787 24 22 0 21 0 35626466 28.93421156 -12.26314225
35626196 58788 24 22 0 21 0 35626196 28.02127686 -12.26265861
35625333 58789 103 22 0 21 0 35625333 28.10835532 -12.26137105
35626285 58790 30 12 0 21 0 35626285 29.71258377 -12.26262936
35626562 58791 26 22 0 21 0 35626562 29.68518355 -12.26341565
35626574 58792 26 22 0 21 0 35626574 29.78377368 -12.26366483
35626333 58793 60 22 0 21 0 35626333 28.45308751 -12.26357865
35626623 58794 66 22 0 21 0 35626623 28.49514609 -12.26458192
35625837 58795 127 22 0 21 0 35625837 28.37149077 -12.26302145
35626867 58796 55 22 0 21 0 35626867 29.74296094 -12.26499338
35627372 58797 65 22 0 21 0 35627372 28.44088175 -12.2672654
35627005 58798 101 22 0 21 0 35627005 28.53663162 -12.26622071
35627710 58799 40 22 0 21 0 35627710 29.66153375 -12.26702038
35627330 58800 27 12 0 21 0 35627330 29.7577976 -12.26631653
35627469 58801 52 22 0 21 0 35627469 28.35472024 -12.26674316
35627635 58802 32 22 0 21 0 35627635 27.63250804 -12.26683986
35627900 58803 22 22 0 21 0 35627900 28.93030868 -12.26754308
35628425 58804 44 22 0 21 0 35628425 28.93490992 -12.26856148
35628141 58805 48 22 0 21 0 35628141 29.73692104 -12.26857478
35628469 58806 50 22 0 21 0 35628469 28.29948754 -12.26963339
35628349 58807 24 22 0 21 0 35628349 29.74594152 -12.26837232
35629006 58808 26 12 0 21 0 35629006 29.76057967 -12.26988381
35628753 58809 35 22 0 21 0 35628753 27.65354595 -12.26983546
35629019 58810 26 22 0 21 0 35629019 28.01369866 -12.26999801
35629684 58811 29 22 0 21 0 35629684 28.6228711 -12.2712668
35629150 58812 26 22 0 21 0 35629150 28.08402823 -12.27058981
35629844 58813 25 22 0 21 0 35629844 27.94866364 -12.27185769
35629080 58814 35 22 0 21 0 35629080 28.66995224 -12.27060671
35629952 58815 28 22 0 21 0 35629952 28.16947514 -12.27266404
35630056 58816 23 22 0 21 0 35630056 28.19169022 -12.27232997
35630257 58817 49 22 0 21 0 35630257 27.95138485 -12.27333475
35630291 58818 31 22 0 21 0 35630291 28.43876229 -12.27306179
35630272 58819 28 22 0 21 0 35630272 28.0913952 -12.27324247
35630374 58820 23 22 0 21 0 35630374 28.04437378 -12.27343319
35630778 58821 22 22 0 21 0 35630778 28.92677493 -12.27413205
35630505 58822 32 22 0 21 0 35630505 28.52642045 -12.27385827
35630566 58823 56 22 0 21 0 35630566 28.01321885 -12.27477534
35630853 58824 48 22 0 21 0 35630853 28.54372187 -12.27527265
35630367 58825 33 22 0 21 0 35630367 28.01709178 -12.27418931
35630139 58826 64 22 0 21 0 35630139 27.64815186 -12.27439816
35631446 58827 33 22 0 21 0 35631446 28.31129289 -12.2762343
35631659 58828 31 22 0 21 0 35631659 28.36356243 -12.27704992
35631431 58829 95 22 0 21 0 35631431 28.00247476 -12.27719851
35631875 58830 28 22 0 21 0 35631875 27.65561677 -12.27779288
35631891 58831 30 22 0 21 0 35631891 28.01498053 -12.27742203
35632177 58832 42 22 0 21 0 35632177 28.92749361 -12.27788607
35632140 58833 24 22 0 21 0 35632140 28.45131265 -12.27804515
35631646 58834 41 22 0 21 0 35631646 28.04283058 -12.27811291
35629497 58835 376 22 0 21 0 35629497 27.63721905 -12.27595551
35632765 58836 24 22 0 21 0 35632765 27.64724222 -12.27985599
35632815 58837 28 22 0 21 0 35632815 28.44786932 -12.27959569
35632931 58838 27 22 0 21 0 35632931 28.61582441 -12.27970352
35633302 58839 27 22 0 21 0 35633302 27.64149351 -12.28080327
35632783 58840 77 22 0 21 0 35632783 28.00876923 -12.28012681
35632828 58841 71 22 0 21 0 35632828 28.59182192 -12.28012118
35633662 58842 26 22 0 21 0 35633662 28.00505022 -12.2814912
35633387 58843 27 12 0 21 0 35633387 28.98623111 -12.28105322
35633513 58844 25 22 0 21 0 35633513 29.59559568 -12.28146753
35633114 58845 85 22 0 21 0 35633114 28.30894812 -12.28139068
35633896 58846 31 22 0 21 0 35633896 27.65531137 -12.28221361
35634311 58847 25 22 0 21 0 35634311 28.42346526 -12.28323833
35634444 58848 25 22 0 21 0 35634444 28.43736174 -12.28325992
35634389 58849 25 22 0 21 0 35634389 29.68672718 -12.28282802
35633304 58850 157 22 0 21 0 35633304 27.64847614 -12.28295126
35633908 58851 178 22 0 21 0 35633908 27.97811602 -12.28367229
35634040 58852 38 22 0 21 0 35634040 28.09869675 -12.28340427
35633421 58853 124 22 0 21 0 35633421 27.6657737 -12.28217006
35634442 58854 41 22 0 21 0 35634442 28.42051516 -12.28368287
35634764 58855 22 22 0 21 0 35634764 29.6842246 -12.28407073
35634770 58856 28 22 0 21 0 35634770 27.64666057 -12.28408825
35634678 58857 77 22 0 21 0 35634678 28.18948833 -12.28440026
35634945 58858 26 22 0 21 0 35634945 28.35715488 -12.28422174
35634677 58859 52 22 0 21 0 35634677 28.12446721 -12.28467856
35635423 58860 22 22 0 21 0 35635423 28.38879819 -12.28528545
35634933 58861 90 22 0 21 0 35634933 28.30763671 -12.28534026
35635142 58862 33 22 0 21 0 35635142 27.98810193 -12.28587032
35635769 58863 29 22 0 21 0 35635769 28.36358044 -12.28642064
35635943 58864 23 22 0 21 0 35635943 29.56321658 -12.28653112
35634792 58865 60 22 0 21 0 35634792 28.07826779 -12.28520079
35635402 58866 29 22 0 21 0 35635402 28.20103045 -12.28586214
35634714 58867 32 22 0 21 0 35634714 28.61901807 -12.28506919
35636209 58868 58 22 0 21 0 35636209 28.0819686 -12.28750505
35635112 58869 44 22 0 21 0 35635112 29.58209552 -12.28562901
35635622 58870 70 22 0 21 0 35635622 28.07277325 -12.28699588
35636423 58871 23 22 0 21 0 35636423 28.04044206 -12.28797471
35636308 58872 50 22 0 21 0 35636308 28.04746142 -12.28786509
35636696 58873 31 22 0 21 0 35636696 28.55760524 -12.28848316
35636765 58874 26 22 0 21 0 35636765 28.03060101 -12.28865497
35636076 58875 31 22 0 21 0 35636076 29.77492698 -12.28831772
35637132 58876 32 22 0 21 0 35637132 27.9571944 -12.2894304
35636678 58877 47 22 0 21 0 35636678 28.43350838 -12.2894977
35637485 58878 23 22 0 21 0 35637485 28.49965575 -12.29046285
35637291 58879 35 22 0 21 0 35637291 28.5355456 -12.29005777
35637706 58880 39 22 0 21 0 35637706 28.4220649 -12.29085256
35637889 58881 23 22 0 21 0 35637889 29.56623286 -12.29130787
35637939 58882 22 22 0 21 0 35637939 28.55557159 -12.2915554
35637692 58883 24 22 0 21 0 35637692 28.07494979 -12.29114845
35638360 58884 23 22 0 21 0 35638360 28.43570361 -12.2924111
35638573 58885 23 22 0 21 0 35638573 28.35113045 -12.29318571
35638872 58886 28 22 0 21 0 35638872 27.94706444 -12.29385427
35638593 58887 40 22 0 21 0 35638593 28.51484512 -12.29368363
35638451 58888 24 22 0 21 0 35638451 28.00496803 -12.29309426
35638820 58889 22 22 0 21 0 35638820 28.55543662 -12.29384989
35638990 58890 31 22 0 21 0 35638990 27.95341144 -12.29405611
35638917 58891 33 22 0 21 0 35638917 28.42326862 -12.29410756
35640010 58892 25 22 0 21 0 35640010 27.97299057 -12.29703763
35640186 58893 28 22 0 21 0 35640186 28.95283898 -12.29710318
35640628 58894 27 22 0 21 0 35640628 28.92948387 -12.29816937
35640555 58895 25 22 0 21 0 35640555 27.97564677 -12.29819297
35639455 58896 54 22 0 21 0 35639455 28.50206499 -12.29652974
35640873 58897 24 22 0 21 0 35640873 29.62407517 -12.29866176
35640539 58898 35 22 0 21 0 35640539 29.70118205 -12.29814823
35638816 58899 160 22 0 21 0 35638816 28.52491554 -12.29682336
35641137 58900 23 22 0 21 0 35641137 28.53751767 -12.2995821
35641160 58901 26 22 0 21 0 35641160 28.91946959 -12.29954599
35641416 58902 39 22 0 21 0 35641416 28.12884853 -12.3003558
35641424 58903 22 22 0 21 0 35641424 28.31705568 -12.30025481
35641280 58904 41 22 0 21 0 35641280 27.98858595 -12.30002407
35641419 58905 42 22 0 21 0 35641419 28.18890112 -12.30036816
35641660 58906 30 22 0 21 0 35641660 28.50196901 -12.30105073
35641794 58907 30 22 0 21 0 35641794 29.60997084 -12.30096974
35641784 58908 56 22 0 21 0 35641784 28.93254051 -12.30159574
35641958 58909 27 22 0 21 0 35641958 28.3601619 -12.30197852
35642321 58910 23 22 0 21 0 35642321 28.30042881 -12.30235191
35640590 58911 134 22 0 21 0 35640590 28.44780428 -12.30015482
35642553 58912 24 22 0 21 0 35642553 28.20033659 -12.30305952
35642614 58913 33 22 0 21 0 35642614 28.84339233 -12.30288468
35642671 58914 28 22 0 21 0 35642671 28.27415374 -12.30335999
35642156 58915 49 12 0 21 0 35642156 29.66316908 -12.30301705
35642853 58916 33 22 0 21 0 35642853 29.65712842 -12.30452067
35643148 58917 24 22 0 21 0 35643148 28.3303686 -12.30443171
35643262 58918 73 22 0 21 0 35643262 28.04757575 -12.30522381
35643314 58919 55 22 0 21 0 35643314 28.48712971 -12.30566096
35643423 58920 27 22 0 21 0 35643423 28.4432832 -12.30525778
35643760 58921 23 22 0 21 0 35643760 28.44646597 -12.30581418
35643815 58922 24 12 0 21 0 35643815 29.66253027 -12.30548898
35643836 58923 25 22 0 21 0 35643836 28.01067409 -12.30607519
35643610 58924 38 22 0 21 0 35643610 27.98642331 -12.30578792
35643888 58925 24 22 0 21 0 35643888 28.52410628 -12.30592763
35642943 58926 58 22 0 21 0 35642943 28.92430487 -12.30466946
35643870 58927 28 22 0 21 0 35643870 28.35325559 -12.30603046
35644278 58928 23 22 0 21 0 35644278 28.95256694 -12.30656531
35643115 58929 48 22 0 21 0 35643115 28.00523797 -12.30498284
35644269 58930 23 22 0 21 0 35644269 28.91890668 -12.30692914
35643522 58931 89 22 0 21 0 35643522 28.33602823 -12.30594683
35644241 58932 27 22 0 21 0 35644241 28.53930161 -12.30730732
35644571 58933 35 22 0 21 0 35644571 28.12855427 -12.30801258
35645095 58934 25 22 0 21 0 35645095 28.18127573 -12.30885017
35645165 58935 23 22 0 21 0 35645165 28.95107641 -12.3088774
35645078 58936 33 22 0 21 0 35645078 29.61445347 -12.30897876
35644581 58937 35 22 0 21 0 35644581 28.28869769 -12.30824396
35645058 58938 23 22 0 21 0 35645058 28.53179026 -12.30898303
35645212 58939 49 22 0 21 0 35645212 28.07728123 -12.30942398
35645585 58940 40 22 0 21 0 35645585 28.41077677 -12.31058858
35644774 58941 88 22 0 21 0 35644774 28.94697131 -12.30960146
35645694 58942 23 22 0 21 0 35645694 28.29163818 -12.31032099
35645331 58943 94 22 0 21 0 35645331 28.1538283 -12.31057882
35645640 58944 26 12 0 21 0 35645640 29.58100774 -12.31042662
35645909 58945 33 22 0 21 0 35645909 28.07647024 -12.31166998
35646380 58946 42 22 0 21 0 35646380 28.16698463 -12.31211695
35646379 58947 31 22 0 21 0 35646379 28.16245765 -12.31202883
35646359 58948 31 22 0 21 0 35646359 27.99926629 -12.31185468
35646882 58949 26 22 0 21 0 35646882 28.94497885 -12.31337518
35646964 58950 37 22 0 21 0 35646964 28.5080762 -12.313644
35646924 58951 43 22 0 21 0 35646924 28.15139885 -12.31467659
35647695 58952 27 22 0 21 0 35647695 28.61926364 -12.31506557
35647891 58953 25 22 0 21 0 35647891 27.9924262 -12.31586859
35646180 58954 123 22 0 21 0 35646180 28.54180349 -12.31326207
35647325 58955 136 22 0 21 0 35647325 28.29716209 -12.31563089
35648306 58956 32 22 0 21 0 35648306 28.9301231 -12.3162978
35648673 58957 43 22 0 21 0 35648673 28.04482305 -12.31732576
35648467 58958 24 22 0 21 0 35648467 28.28066603 -12.31682643
35646663 58959 114 22 0 21 0 35646663 28.92676159 -12.31516003
35648614 58960 32 22 0 21 0 35648614 28.54339288 -12.31765593
35648290 58961 60 22 0 21 0 35648290 28.58402606 -12.31736855
35648799 58962 75 22 0 21 0 35648799 28.04115204 -12.31807849
35649433 58963 22 22 0 21 0 35649433 28.228761 -12.31881927
35649441 58964 29 22 0 21 0 35649441 28.29163696 -12.31908329
35649311 58965 108 22 0 21 0 35649311 28.03763443 -12.31923714
35648723 58966 31 22 0 21 0 35648723 28.45804989 -12.31810682
35649281 58967 22 22 0 21 0 35649281 29.59075199 -12.31881927
35648571 58968 286 22 0 21 0 35648571 28.24999087 -12.3181869
35649367 58969 53 22 0 21 0 35649367 28.51419217 -12.3193448
35649514 58970 26 12 0 21 0 35649514 29.67645205 -12.31912697
35649682 58971 36 22 0 21 0 35649682 28.47944258 -12.31967203
35649522 58972 37 22 0 21 0 35649522 27.9618285 -12.31970669
35649690 58973 43 22 0 21 0 35649690 28.51695315 -12.31993099
35648664 58974 60 22 0 21 0 35648664 27.95712804 -12.31931211
35649769 58975 49 22 0 21 0 35649769 28.34789262 -12.32003425
35650215 58976 23 22 0 21 0 35650215 28.15864026 -12.32081341
35650040 58977 50 22 0 21 0 35650040 28.92455358 -12.32057094
35650721 58978 31 22 0 21 0 35650721 28.29981322 -12.32226911
35650193 58979 85 22 0 21 0 35650193 27.97198131 -12.32165926
35650763 58980 25 22 0 21 0 35650763 28.63030355 -12.3224875
35651050 58981 23 22 0 21 0 35651050 28.9473442 -12.32272646
35651402 58982 30 22 0 21 0 35651402 28.45761799 -12.32345568
35651384 58983 26 22 0 21 0 35651384 28.32207316 -12.3232072
35651422 58984 41 12 0 21 0 35651422 28.60679961 -12.32311376
35650944 58985 47 22 0 21 0 35650944 27.96031054 -12.32331478
35651110 58986 22 22 0 21 0 35651110 28.03969306 -12.3225248
35651641 58987 25 22 0 21 0 35651641 28.24749724 -12.32395597
35651739 58988 26 22 0 21 0 35651739 28.95032572 -12.32378861
35652031 58989 23 12 0 21 0 35652031 29.68269406 -12.32433436
35651100 58990 48 22 0 21 0 35651100 27.99311319 -12.3234062
35651812 58991 24 22 0 21 0 35651812 28.29562516 -12.32412603
35650942 58992 56 22 0 21 0 35650942 27.95457454 -12.3235717
35652045 58993 23 22 0 21 0 35652045 27.97353232 -12.32505028
35652118 58994 53 22 0 21 0 35652118 28.50345062 -12.32539551
35652191 58995 26 22 0 21 0 35652191 27.96179764 -12.3250241
35651494 58996 77 22 0 21 0 35651494 27.99525474 -12.32471587
35652761 58997 26 22 0 21 0 35652761 27.9578939 -12.32613501
35652929 58998 24 22 0 21 0 35652929 28.97164314 -12.32611684
35652809 58999 31 22 0 21 0 35652809 28.94743242 -12.32614405
35651786 59000 207 22 0 21 0 35651786 28.00316566 -12.32610657
35653224 59001 27 22 0 21 0 35653224 29.55998209 -12.32682292
35653511 59002 34 22 0 21 0 35653511 28.15246273 -12.32790916
35654061 59003 22 22 0 21 0 35654061 28.35552203 -12.32890518
35653798 59004 23 22 0 21 0 35653798 28.63468408 -12.32818393
35654155 59005 25 22 0 21 0 35654155 28.14391613 -12.32880409
35653261 59006 68 22 0 21 0 35653261 28.2737925 -12.32782182
35653601 59007 45 22 0 21 0 35653601 29.58600624 -12.32838058
35654282 59008 33 22 0 21 0 35654282 27.95593825 -12.32964956
35654247 59009 26 12 0 21 0 35654247 28.95294206 -12.32946772
35654268 59010 32 22 0 21 0 35654268 29.59622362 -12.32890902
35654563 59011 40 22 0 21 0 35654563 27.95361433 -12.33059783
35654581 59012 22 22 0 21 0 35654581 28.03856422 -12.3299236
35654589 59013 43 22 0 21 0 35654589 28.10755568 -12.32989991
35650201 59014 395 22 0 21 0 35650201 27.98844025 -12.32609881
35654430 59015 31 22 0 21 0 35654430 28.05287971 -12.33032375
35654957 59016 61 22 0 21 0 35654957 28.95441515 -12.33154383
35655014 59017 27 22 0 21 0 35655014 28.35468313 -12.33079203
35655491 59018 40 22 0 21 0 35655491 29.54496047 -12.33174507
35655354 59019 57 22 0 21 0 35655354 27.99160899 -12.33205491
35655827 59020 32 22 0 21 0 35655827 28.04391239 -12.33203863
35655257 59021 22 22 0 21 0 35655257 28.04716547 -12.33146961
35654956 59022 59 22 0 21 0 35654956 28.95047864 -12.33101978
35652995 59023 186 22 0 21 0 35652995 28.35882688 -12.3290234
35656175 59024 27 22 0 21 0 35656175 28.44831208 -12.33250165
35656316 59025 24 22 0 21 0 35656316 28.46951106 -12.3329553
35656026 59026 23 22 0 21 0 35656026 28.35524996 -12.3327729
35655353 59027 61 22 0 21 0 35655353 27.98415597 -12.33201733
35655706 59028 33 22 0 21 0 35655706 28.34465084 -12.33289701
35656418 59029 30 22 0 21 0 35656418 28.05971847 -12.3336234
35656308 59030 36 22 0 21 0 35656308 28.41701912 -12.33331897
35655857 59031 49 22 0 21 0 35655857 28.29790978 -12.33325026
35656911 59032 39 22 0 21 0 35656911 28.94495116 -12.33401516
35656951 59033 23 22 0 21 0 35656951 28.04465546 -12.33496762
35656358 59034 31 12 0 21 0 35656358 28.86289788 -12.33338016
35656679 59035 31 12 0 21 0 35656679 29.68940846 -12.33439896
35655970 59036 73 22 0 21 0 35655970 27.98713523 -12.33301647
35657330 59037 27 22 0 21 0 35657330 28.95763754 -12.33478114
35655544 59038 76 22 0 21 0 35655544 28.25599322 -12.33353129
35657039 59039 38 22 0 21 0 35657039 28.85683547 -12.33486322
35657627 59040 25 22 0 21 0 35657627 29.57364421 -12.33534741
35657396 59041 35 22 0 21 0 35657396 28.36378709 -12.3352456
35657394 59042 48 22 0 21 0 35657394 28.35622091 -12.33519917
35657807 59043 35 22 0 21 0 35657807 28.324777 -12.33580862
35657419 59044 63 22 0 21 0 35657419 28.47143974 -12.33612226
35657854 59045 22 22 0 21 0 35657854 28.60971896 -12.33584999
35657922 59046 27 22 0 21 0 35657922 28.07100693 -12.33610084
35658272 59047 24 22 0 21 0 35658272 28.45777995 -12.33709437
35658275 59048 42 22 0 21 0 35658275 28.46561461 -12.33696422
35657349 59049 27 12 0 21 0 35657349 29.68635367 -12.335381
35657487 59050 69 22 0 21 0 35657487 29.68271362 -12.3358283
35657629 59051 25 22 0 21 0 35657629 29.58232546 -12.33611403
35658205 59052 22 12 0 21 0 35658205 27.99218374 -12.33690521
35658494 59053 36 22 0 21 0 35658494 27.99291449 -12.33746554
35658385 59054 34 22 0 21 0 35658385 28.25614323 -12.33780164
35658788 59055 29 22 0 21 0 35658788 28.04799348 -12.33781149
35658842 59056 52 22 0 21 0 35658842 28.46040666 -12.33841724
35659048 59057 41 22 0 21 0 35659048 28.12030315 -12.33884925
35659192 59058 34 22 0 21 0 35659192 28.28618589 -12.33884169
35659236 59059 22 22 0 21 0 35659236 28.53451633 -12.33848803
35658645 59060 39 22 0 21 0 35658645 27.99754729 -12.33788429
35659132 59061 34 12 0 21 0 35659132 28.8669841 -12.33936569
35659352 59062 39 22 0 21 0 35659352 28.34431547 -12.34014762
35659725 59063 28 22 0 21 0 35659725 28.30097414 -12.34003317
35659730 59064 29 22 0 21 0 35659730 28.30700489 -12.33975692
35658489 59065 128 12 0 21 0 35658489 29.68145485 -12.33843282
35659732 59066 24 22 0 21 0 35659732 28.3270281 -12.33998497
35660378 59067 24 22 0 21 0 35660378 28.37268159 -12.3413909
35659910 59068 40 22 0 21 0 35659910 28.63748529 -12.34031564
35660316 59069 40 22 0 21 0 35660316 29.60921951 -12.34092301
35660205 59070 49 22 0 21 0 35660205 28.00416073 -12.34134844
35660918 59071 24 22 0 21 0 35660918 28.27997993 -12.34199826
35659863 59072 57 22 0 21 0 35659863 28.28551132 -12.34058878
35658834 59073 64 22 0 21 0 35658834 28.43128372 -12.33931856
35660828 59074 23 22 0 21 0 35660828 28.47255619 -12.34178652
35660341 59075 27 22 0 21 0 35660341 28.16739525 -12.34188954
35660479 59076 67 22 0 21 0 35660479 28.12282155 -12.3424809
35660942 59077 57 22 0 21 0 35660942 28.32636214 -12.34298508
35660727 59078 33 12 0 21 0 35660727 28.86956007 -12.34186228
35661113 59079 32 22 0 21 0 35661113 28.41678292 -12.34266749
35660542 59080 57 22 0 21 0 35660542 28.45831982 -12.34235523
35661084 59081 27 22 0 21 0 35661084 28.29549644 -12.34281933
35659470 59082 120 22 0 21 0 35659470 28.3343682 -12.34125593
35659819 59083 70 22 0 21 0 35659819 29.57213564 -12.34120355
35661532 59084 22 22 0 21 0 35661532 28.3371907 -12.34323651
35661534 59085 30 22 0 21 0 35661534 28.34140912 -12.34347618
35661401 59086 31 22 0 21 0 35661401 28.40272104 -12.34286287
35661702 59087 25 22 0 21 0 35661702 28.36303126 -12.34345639
35661666 59088 22 22 0 21 0 35661666 28.18822102 -12.34326105
35661655 59089 23 22 0 21 0 35661655 28.13009712 -12.34359394
35661613 59090 32 22 0 21 0 35661613 29.57920058 -12.34351105
35661604 59091 28 12 0 21 0 35661604 28.94529032 -12.34381233
35661319 59092 30 22 0 21 0 35661319 29.53890483 -12.3429633
35659890 59093 101 22 0 21 0 35659890 28.44001474 -12.34190261
35661426 59094 28 22 0 21 0 35661426 28.46752668 -12.34397621
35661851 59095 24 22 0 21 0 35661851 28.52167683 -12.34402281
35661415 59096 31 22 0 21 0 35661415 28.44410883 -12.34372493
35662063 59097 44 22 0 21 0 35662063 28.0542023 -12.34488068
35661687 59098 34 22 0 21 0 35661687 28.30412892 -12.34437545
35662144 59099 36 22 0 21 0 35662144 28.46046434 -12.34464892
35660141 59100 192 22 0 21 0 35660141 28.46382687 -12.34330859
35661260 59101 124 22 0 21 0 35661260 28.44994953 -12.34461747
35663311 59102 25 22 0 21 0 35663311 28.47599545 -12.34659848
35663390 59103 47 22 0 21 0 35663390 28.15776827 -12.34737384
35663564 59104 29 22 0 21 0 35663564 28.34028189 -12.34725937
35663525 59105 54 22 0 21 0 35663525 28.04302822 -12.34748828
35663384 59106 28 22 0 21 0 35663384 28.07389735 -12.34700339
35663220 59107 52 22 0 21 0 35663220 28.94485945 -12.34713317
35664387 59108 23 22 0 21 0 35664387 28.05762428 -12.348535
35661176 59109 236 12 0 21 0 35661176 29.69341221 -12.3451447
35664815 59110 27 22 0 21 0 35664815 28.28897791 -12.34964779
35665023 59111 28 12 0 21 0 35665023 28.95016851 -12.3502041
35665075 59112 26 22 0 21 0 35665075 28.20791998 -12.34999348
35664093 59113 30 12 0 21 0 35664093 29.000043 -12.34816413
35665045 59114 42 12 0 21 0 35665045 29.69117116 -12.35015268
35664919 59115 23 22 0 21 0 35664919 28.04886886 -12.34983775
35665211 59116 23 22 0 21 0 35665211 28.29664966 -12.35029547
35664756 59117 28 22 0 21 0 35664756 28.95423688 -12.34961602
35665123 59118 24 22 0 21 0 35665123 28.47877898 -12.35019767
35665378 59119 23 22 0 21 0 35665378 28.63853365 -12.35048326
35664793 59120 89 22 0 21 0 35664793 28.1004713 -12.35090841
35665347 59121 22 22 0 21 0 35665347 28.38641782 -12.35058622
35665393 59122 27 12 0 21 0 35665393 28.90082032 -12.35115746
35665696 59123 30 22 0 21 0 35665696 28.07987393 -12.35159236
35665666 59124 41 22 0 21 0 35665666 28.98423399 -12.35152322
35665415 59125 25 12 0 21 0 35665415 29.70390612 -12.35071236
35665420 59126 40 22 0 21 0 35665420 28.07564038 -12.35122119
35666056 59127 42 22 0 21 0 35666056 28.33701425 -12.35247287
35665688 59128 36 22 0 21 0 35665688 27.95405073 -12.35143489
35666073 59129 27 22 0 21 0 35666073 28.42266785 -12.35188729
35666531 59130 31 22 0 21 0 35666531 28.98693063 -12.35269388
35665334 59131 49 22 0 21 0 35665334 28.31898708 -12.35181547
35666195 59132 69 22 0 21 0 35666195 28.36954892 -12.35301052
35666266 59133 27 12 0 21 0 35666266 29.69216236 -12.35248716
35666180 59134 55 22 0 21 0 35666180 28.29167894 -12.35287089
35665875 59135 43 22 0 21 0 35665875 28.28003434 -12.35281964
35667129 59136 25 12 0 21 0 35667129 29.6875694 -12.35366009
35666807 59137 29 22 0 21 0 35666807 28.9960296 -12.35326319
35666725 59138 63 22 0 21 0 35666725 28.31357666 -12.35380972
35667383 59139 26 22 0 21 0 35667383 28.57865046 -12.3546136
35666118 59140 50 22 0 21 0 35666118 28.89278173 -12.3527369
35667160 59141 35 22 0 21 0 35667160 28.26485819 -12.35407965
35667314 59142 28 22 0 21 0 35667314 28.31758505 -12.35424355
35666524 59143 22 12 0 21 0 35666524 28.94438234 -12.35285617
35665784 59144 102 22 0 21 0 35665784 28.52818118 -12.35329669
35666489 59145 59 22 0 21 0 35666489 28.48433008 -12.35396005
35667260 59146 35 22 0 21 0 35667260 28.9889048 -12.35444986
35667744 59147 53 22 0 21 0 35667744 28.36093286 -12.3553435
35666341 59148 119 22 0 21 0 35666341 28.45480154 -12.3539186
35667834 59149 27 22 0 21 0 35667834 28.17245411 -12.35524654
35665815 59150 312 22 0 21 0 35665815 28.94432563 -12.35307183
35667836 59151 37 22 0 21 0 35667836 28.17934121 -12.35565239
35667964 59152 35 22 0 21 0 35667964 28.26475022 -12.35605407
35668114 59153 42 22 0 21 0 35668114 28.33267594 -12.35612348
35667749 59154 24 22 0 21 0 35667749 28.37840655 -12.35513531
35667908 59155 22 22 0 21 0 35667908 28.72439408 -12.35544513
35668113 59156 38 22 0 21 0 35668113 28.32561625 -12.35645127
35667837 59157 63 22 0 21 0 35667837 28.19601167 -12.35627345
35667257 59158 68 22 0 21 0 35667257 28.97656358 -12.35528814
35668623 59159 33 22 0 21 0 35668623 28.45277381 -12.35742878
35668737 59160 23 22 0 21 0 35668737 28.37565972 -12.35713785
35669311 59161 22 22 0 21 0 35669311 28.9915849 -12.35829176
35669371 59162 31 22 0 21 0 35669371 28.3865421 -12.35889378
35666979 59163 124 12 0 21 0 35666979 29.69172472 -12.35584826
35668547 59164 53 12 0 21 0 35668547 28.94918152 -12.35771693
35669343 59165 35 22 0 21 0 35669343 28.17921031 -12.35876118
35668859 59166 77 22 0 21 0 35668859 28.3309856 -12.35870017
35669433 59167 22 12 0 21 0 35669433 28.94452958 -12.35924882
35669750 59168 27 22 0 21 0 35669750 28.25867473 -12.36009544
35669880 59169 44 22 0 21 0 35669880 28.36191469 -12.36040219
35669890 59170 22 22 0 21 0 35669890 28.39044237 -12.35972735
35669187 59171 25 22 0 21 0 35669187 28.95711366 -12.35876735
35670088 59172 23 22 0 21 0 35670088 28.34954603 -12.36055317
35669536 59173 75 22 0 21 0 35669536 28.56626316 -12.35956636
35669727 59174 22 12 0 21 0 35669727 28.15966881 -12.35996047
35669933 59175 22 22 0 21 0 35669933 28.94780567 -12.35988685
35669321 59176 64 12 0 21 0 35669321 29.70287074 -12.35969897
35669611 59177 44 22 0 21 0 35669611 28.15511665 -12.3599114
35670305 59178 23 22 0 21 0 35670305 28.19433093 -12.36102263
35670591 59179 22 22 0 21 0 35670591 28.36962023 -12.36116293
35670524 59180 41 22 0 21 0 35670524 28.9615591 -12.36120154
35670243 59181 63 22 0 21 0 35670243 28.57257698 -12.36113236
35670564 59182 54 22 0 21 0 35670564 28.16398102 -12.36159511
35670544 59183 33 12 0 21 0 35670544 29.68372971 -12.36151876
35670540 59184 41 12 0 21 0 35670540 29.67816892 -12.36128054
35671153 59185 24 22 0 21 0 35671153 28.31959353 -12.36286232
35670680 59186 37 22 0 21 0 35670680 28.203716 -12.36183181
35671433 59187 23 12 0 21 0 35671433 28.99872656 -12.36341687
35668174 59188 223 22 0 21 0 35668174 28.94309933 -12.36102632
35671475 59189 48 22 0 21 0 35671475 28.31675354 -12.36369464
35670468 59190 71 22 0 21 0 35670468 28.32762358 -12.36274161
35671734 59191 37 22 0 21 0 35671734 28.35111015 -12.36426856
